map_name,size,ratio,attempt_id,accepted,reason,scenario_file,scenario_bucket,scenario_optlen
arena2.map,281,0.5860477787805003,16,1,valid_scenario_sample,arena2.map.scen,1,7.24264069
arena2.map,281,0.5860477787805003,17,1,valid_scenario_sample,arena2.map.scen,1,4.0
arena2.map,281,0.5860477787805003,18,1,valid_scenario_sample,arena2.map.scen,1,5.65685425
arena2.map,281,0.5860477787805003,19,1,valid_scenario_sample,arena2.map.scen,1,6.41421356
arena2.map,281,0.5860477787805003,20,1,valid_scenario_sample,arena2.map.scen,2,10.41421356
arena2.map,281,0.5860477787805003,21,1,valid_scenario_sample,arena2.map.scen,2,11.3137085
arena2.map,281,0.5860477787805003,22,1,valid_scenario_sample,arena2.map.scen,2,11.89949493
arena2.map,281,0.5860477787805003,23,1,valid_scenario_sample,arena2.map.scen,2,10.89949493
arena2.map,281,0.5860477787805003,24,1,valid_scenario_sample,arena2.map.scen,2,10.24264069
arena2.map,281,0.5860477787805003,25,1,valid_scenario_sample,arena2.map.scen,2,9.82842712
arena2.map,281,0.5860477787805003,26,1,valid_scenario_sample,arena2.map.scen,2,10.41421356
arena2.map,281,0.5860477787805003,27,1,valid_scenario_sample,arena2.map.scen,2,10.0
arena2.map,281,0.5860477787805003,28,1,valid_scenario_sample,arena2.map.scen,2,10.48528137
arena2.map,281,0.5860477787805003,29,1,valid_scenario_sample,arena2.map.scen,2,10.41421356
brc000d.map,261,0.5682126511322808,0,1,valid_scenario_sample,brc000d.map.scen,0,2.82842712
brc000d.map,261,0.5682126511322808,1,1,valid_scenario_sample,brc000d.map.scen,0,1.0
brc000d.map,261,0.5682126511322808,2,1,valid_scenario_sample,brc000d.map.scen,0,2.0
brc000d.map,261,0.5682126511322808,3,1,valid_scenario_sample,brc000d.map.scen,0,2.0
brc000d.map,261,0.5682126511322808,4,1,valid_scenario_sample,brc000d.map.scen,0,3.41421356
brc000d.map,261,0.5682126511322808,5,1,valid_scenario_sample,brc000d.map.scen,0,2.0
brc000d.map,261,0.5682126511322808,6,1,valid_scenario_sample,brc000d.map.scen,0,2.82842712
brc000d.map,261,0.5682126511322808,7,1,valid_scenario_sample,brc000d.map.scen,0,2.41421356
brc000d.map,261,0.5682126511322808,8,1,valid_scenario_sample,brc000d.map.scen,0,1.41421356
brc000d.map,261,0.5682126511322808,9,1,valid_scenario_sample,brc000d.map.scen,0,3.41421356
brc000d.map,261,0.5682126511322808,10,1,valid_scenario_sample,brc000d.map.scen,1,5.0
brc000d.map,261,0.5682126511322808,11,1,valid_scenario_sample,brc000d.map.scen,1,4.82842712
brc000d.map,261,0.5682126511322808,12,1,valid_scenario_sample,brc000d.map.scen,1,4.41421356
brc000d.map,261,0.5682126511322808,13,1,valid_scenario_sample,brc000d.map.scen,1,4.82842712
brc000d.map,261,0.5682126511322808,14,1,valid_scenario_sample,brc000d.map.scen,1,4.41421356
brc000d.map,261,0.5682126511322808,15,1,valid_scenario_sample,brc000d.map.scen,1,6.82842712
brc000d.map,261,0.5682126511322808,16,1,valid_scenario_sample,brc000d.map.scen,1,6.41421356
brc000d.map,261,0.5682126511322808,17,1,valid_scenario_sample,brc000d.map.scen,1,6.41421356
brc000d.map,261,0.5682126511322808,18,1,valid_scenario_sample,brc000d.map.scen,1,7.82842712
brc000d.map,261,0.5682126511322808,19,1,valid_scenario_sample,brc000d.map.scen,1,7.24264069
brc000d.map,261,0.5682126511322808,20,1,valid_scenario_sample,brc000d.map.scen,2,10.82842712
brc000d.map,261,0.5682126511322808,21,1,valid_scenario_sample,brc000d.map.scen,2,9.24264069
brc000d.map,261,0.5682126511322808,22,1,valid_scenario_sample,brc000d.map.scen,2,11.89949493
brc000d.map,261,0.5682126511322808,23,1,valid_scenario_sample,brc000d.map.scen,2,10.41421356
brc000d.map,261,0.5682126511322808,24,1,valid_scenario_sample,brc000d.map.scen,2,10.65685425
brc000d.map,261,0.5682126511322808,25,1,valid_scenario_sample,brc000d.map.scen,2,10.07106781
brc000d.map,261,0.5682126511322808,26,1,valid_scenario_sample,brc000d.map.scen,2,10.82842712
brc000d.map,261,0.5682126511322808,27,1,valid_scenario_sample,brc000d.map.scen,2,10.24264069
brc000d.map,261,0.5682126511322808,28,1,valid_scenario_sample,brc000d.map.scen,2,10.89949493
brc000d.map,261,0.5682126511322808,29,1,valid_scenario_sample,brc000d.map.scen,2,10.65685425
brc100d.map,512,0.8768459413109756,0,1,valid_scenario_sample,brc100d.map.scen,0,1.41421356
brc100d.map,512,0.8768459413109756,1,1,valid_scenario_sample,brc100d.map.scen,0,1.41421356
brc100d.map,512,0.8768459413109756,2,1,valid_scenario_sample,brc100d.map.scen,0,3.0
brc100d.map,512,0.8768459413109756,3,1,valid_scenario_sample,brc100d.map.scen,0,3.41421356
brc100d.map,512,0.8768459413109756,4,1,valid_scenario_sample,brc100d.map.scen,0,3.41421356
brc100d.map,512,0.8768459413109756,5,1,valid_scenario_sample,brc100d.map.scen,0,2.41421356
brc100d.map,512,0.8768459413109756,6,1,valid_scenario_sample,brc100d.map.scen,0,3.0
brc100d.map,512,0.8768459413109756,7,1,valid_scenario_sample,brc100d.map.scen,0,2.41421356
brc100d.map,512,0.8768459413109756,8,1,valid_scenario_sample,brc100d.map.scen,0,2.82842712
brc100d.map,512,0.8768459413109756,9,1,valid_scenario_sample,brc100d.map.scen,0,1.0
brc100d.map,512,0.8768459413109756,10,1,valid_scenario_sample,brc100d.map.scen,1,4.24264069
brc100d.map,512,0.8768459413109756,11,1,valid_scenario_sample,brc100d.map.scen,1,7.24264069
brc100d.map,512,0.8768459413109756,12,1,valid_scenario_sample,brc100d.map.scen,1,5.82842712
brc100d.map,512,0.8768459413109756,13,1,valid_scenario_sample,brc100d.map.scen,1,7.41421356
brc100d.map,512,0.8768459413109756,14,1,valid_scenario_sample,brc100d.map.scen,1,5.24264069
brc100d.map,512,0.8768459413109756,15,1,valid_scenario_sample,brc100d.map.scen,1,4.41421356
brc100d.map,512,0.8768459413109756,16,1,valid_scenario_sample,brc100d.map.scen,1,7.82842712
brc100d.map,512,0.8768459413109756,17,1,valid_scenario_sample,brc100d.map.scen,1,4.41421356
brc100d.map,512,0.8768459413109756,18,1,valid_scenario_sample,brc100d.map.scen,1,7.82842712
brc100d.map,512,0.8768459413109756,19,1,valid_scenario_sample,brc100d.map.scen,1,6.0
brc100d.map,512,0.8768459413109756,20,1,valid_scenario_sample,brc100d.map.scen,2,8.82842712
brc100d.map,512,0.8768459413109756,21,1,valid_scenario_sample,brc100d.map.scen,2,11.24264069
brc100d.map,512,0.8768459413109756,22,1,valid_scenario_sample,brc100d.map.scen,2,10.07106781
brc100d.map,512,0.8768459413109756,23,1,valid_scenario_sample,brc100d.map.scen,2,11.89949493
brc100d.map,512,0.8768459413109756,24,1,valid_scenario_sample,brc100d.map.scen,2,9.24264069
brc100d.map,512,0.8768459413109756,25,1,valid_scenario_sample,brc100d.map.scen,2,8.48528137
brc100d.map,512,0.8768459413109756,26,1,valid_scenario_sample,brc100d.map.scen,2,11.65685425
brc100d.map,512,0.8768459413109756,27,1,valid_scenario_sample,brc100d.map.scen,2,8.07106781
brc100d.map,512,0.8768459413109756,28,1,valid_scenario_sample,brc100d.map.scen,2,9.07106781
brc100d.map,512,0.8768459413109756,29,1,valid_scenario_sample,brc100d.map.scen,2,10.82842712
brc101d.map,639,0.8782195487741262,0,1,valid_scenario_sample,brc101d.map.scen,0,3.82842712
brc101d.map,639,0.8782195487741262,1,1,valid_scenario_sample,brc101d.map.scen,0,3.82842712
brc101d.map,639,0.8782195487741262,2,1,valid_scenario_sample,brc101d.map.scen,0,2.0
brc101d.map,639,0.8782195487741262,3,1,valid_scenario_sample,brc101d.map.scen,0,1.41421356
brc101d.map,639,0.8782195487741262,4,1,valid_scenario_sample,brc101d.map.scen,0,1.41421356
brc101d.map,639,0.8782195487741262,5,1,valid_scenario_sample,brc101d.map.scen,0,2.41421356
brc101d.map,639,0.8782195487741262,6,1,valid_scenario_sample,brc101d.map.scen,0,2.41421356
brc101d.map,639,0.8782195487741262,7,1,valid_scenario_sample,brc101d.map.scen,0,2.41421356
brc101d.map,639,0.8782195487741262,8,1,valid_scenario_sample,brc101d.map.scen,0,3.0
brc101d.map,639,0.8782195487741262,9,1,valid_scenario_sample,brc101d.map.scen,0,2.41421356
brc101d.map,639,0.8782195487741262,10,1,valid_scenario_sample,brc101d.map.scen,1,6.82842712
brc101d.map,639,0.8782195487741262,11,1,valid_scenario_sample,brc101d.map.scen,1,7.65685425
brc101d.map,639,0.8782195487741262,12,1,valid_scenario_sample,brc101d.map.scen,1,6.41421356
brc101d.map,639,0.8782195487741262,13,1,valid_scenario_sample,brc101d.map.scen,1,4.41421356
brc101d.map,639,0.8782195487741262,14,1,valid_scenario_sample,brc101d.map.scen,1,4.0
brc101d.map,639,0.8782195487741262,15,1,valid_scenario_sample,brc101d.map.scen,1,7.07106781
brc101d.map,639,0.8782195487741262,16,1,valid_scenario_sample,brc101d.map.scen,1,4.41421356
brc101d.map,639,0.8782195487741262,17,1,valid_scenario_sample,brc101d.map.scen,1,6.82842712
brc101d.map,639,0.8782195487741262,18,1,valid_scenario_sample,brc101d.map.scen,1,4.82842712
brc101d.map,639,0.8782195487741262,19,1,valid_scenario_sample,brc101d.map.scen,1,7.41421356
brc101d.map,639,0.8782195487741262,20,1,valid_scenario_sample,brc101d.map.scen,2,9.24264069
brc101d.map,639,0.8782195487741262,21,1,valid_scenario_sample,brc101d.map.scen,2,9.65685425
brc101d.map,639,0.8782195487741262,22,1,valid_scenario_sample,brc101d.map.scen,2,11.07106781
brc101d.map,639,0.8782195487741262,23,1,valid_scenario_sample,brc101d.map.scen,2,10.48528137
brc101d.map,639,0.8782195487741262,24,1,valid_scenario_sample,brc101d.map.scen,2,8.48528137
brc101d.map,639,0.8782195487741262,25,1,valid_scenario_sample,brc101d.map.scen,2,10.07106781
brc101d.map,639,0.8782195487741262,26,1,valid_scenario_sample,brc101d.map.scen,2,9.24264069
brc101d.map,639,0.8782195487741262,27,1,valid_scenario_sample,brc101d.map.scen,2,9.41421356
brc101d.map,639,0.8782195487741262,28,1,valid_scenario_sample,brc101d.map.scen,2,8.24264069
brc101d.map,639,0.8782195487741262,29,1,valid_scenario_sample,brc101d.map.scen,2,10.65685425
