map_name,size,ratio,attempt_id,accepted,reason,scenario_file,scenario_bucket,scenario_optlen
bloodvenomfalls.map,512,0.557281494140625,3,1,valid_scenario_sample,bloodvenomfalls.map.scen,0,3.0
bloodvenomfalls.map,512,0.557281494140625,4,1,valid_scenario_sample,bloodvenomfalls.map.scen,0,2.82842712
bloodvenomfalls.map,512,0.557281494140625,5,1,valid_scenario_sample,bloodvenomfalls.map.scen,0,3.41421356
bloodvenomfalls.map,512,0.557281494140625,6,1,valid_scenario_sample,bloodvenomfalls.map.scen,0,3.41421356
bloodvenomfalls.map,512,0.557281494140625,7,1,valid_scenario_sample,bloodvenomfalls.map.scen,0,2.41421356
bloodvenomfalls.map,512,0.557281494140625,8,1,valid_scenario_sample,bloodvenomfalls.map.scen,0,3.41421356
bloodvenomfalls.map,512,0.557281494140625,9,1,valid_scenario_sample,bloodvenomfalls.map.scen,0,2.41421356
bloodvenomfalls.map,512,0.557281494140625,10,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,6.41421356
bloodvenomfalls.map,512,0.557281494140625,11,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,5.24264069
bloodvenomfalls.map,512,0.557281494140625,12,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,7.82842712
bloodvenomfalls.map,512,0.557281494140625,13,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,7.82842712
bloodvenomfalls.map,512,0.557281494140625,14,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,7.41421356
bloodvenomfalls.map,512,0.557281494140625,15,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,4.41421356
bloodvenomfalls.map,512,0.557281494140625,16,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,6.82842712
bloodvenomfalls.map,512,0.557281494140625,17,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,7.41421356
bloodvenomfalls.map,512,0.557281494140625,18,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,7.65685425
bloodvenomfalls.map,512,0.557281494140625,19,1,valid_scenario_sample,bloodvenomfalls.map.scen,1,4.82842712
bloodvenomfalls.map,512,0.557281494140625,20,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,8.07106781
bloodvenomfalls.map,512,0.557281494140625,21,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,11.0
bloodvenomfalls.map,512,0.557281494140625,22,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,10.41421356
bloodvenomfalls.map,512,0.557281494140625,23,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,9.65685425
bloodvenomfalls.map,512,0.557281494140625,24,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,9.0
bloodvenomfalls.map,512,0.557281494140625,25,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,10.48528137
bloodvenomfalls.map,512,0.557281494140625,26,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,9.65685425
bloodvenomfalls.map,512,0.557281494140625,27,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,8.24264069
bloodvenomfalls.map,512,0.557281494140625,28,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,11.41421356
bloodvenomfalls.map,512,0.557281494140625,29,1,valid_scenario_sample,bloodvenomfalls.map.scen,2,11.65685425
bootybay.map,512,0.7149009704589844,0,1,valid_scenario_sample,bootybay.map.scen,0,2.82842712
bootybay.map,512,0.7149009704589844,1,1,valid_scenario_sample,bootybay.map.scen,0,2.82842712
bootybay.map,512,0.7149009704589844,2,1,valid_scenario_sample,bootybay.map.scen,0,1.41421356
bootybay.map,512,0.7149009704589844,3,1,valid_scenario_sample,bootybay.map.scen,0,3.41421356
bootybay.map,512,0.7149009704589844,4,1,valid_scenario_sample,bootybay.map.scen,0,3.0
bootybay.map,512,0.7149009704589844,5,1,valid_scenario_sample,bootybay.map.scen,0,2.0
bootybay.map,512,0.7149009704589844,6,1,valid_scenario_sample,bootybay.map.scen,0,2.0
bootybay.map,512,0.7149009704589844,7,1,valid_scenario_sample,bootybay.map.scen,0,1.41421356
bootybay.map,512,0.7149009704589844,8,1,valid_scenario_sample,bootybay.map.scen,0,1.0
bootybay.map,512,0.7149009704589844,9,1,valid_scenario_sample,bootybay.map.scen,0,2.82842712
bootybay.map,512,0.7149009704589844,10,1,valid_scenario_sample,bootybay.map.scen,1,5.65685425
bootybay.map,512,0.7149009704589844,11,1,valid_scenario_sample,bootybay.map.scen,1,7.24264069
bootybay.map,512,0.7149009704589844,12,1,valid_scenario_sample,bootybay.map.scen,1,5.41421356
bootybay.map,512,0.7149009704589844,13,1,valid_scenario_sample,bootybay.map.scen,1,5.82842712
bootybay.map,512,0.7149009704589844,14,1,valid_scenario_sample,bootybay.map.scen,1,4.24264069
bootybay.map,512,0.7149009704589844,15,1,valid_scenario_sample,bootybay.map.scen,1,6.41421356
bootybay.map,512,0.7149009704589844,16,1,valid_scenario_sample,bootybay.map.scen,1,5.0
bootybay.map,512,0.7149009704589844,17,1,valid_scenario_sample,bootybay.map.scen,1,5.41421356
bootybay.map,512,0.7149009704589844,18,1,valid_scenario_sample,bootybay.map.scen,1,5.82842712
bootybay.map,512,0.7149009704589844,19,1,valid_scenario_sample,bootybay.map.scen,1,4.82842712
bootybay.map,512,0.7149009704589844,20,1,valid_scenario_sample,bootybay.map.scen,2,8.0
bootybay.map,512,0.7149009704589844,21,1,valid_scenario_sample,bootybay.map.scen,2,8.82842712
bootybay.map,512,0.7149009704589844,22,1,valid_scenario_sample,bootybay.map.scen,2,9.41421356
bootybay.map,512,0.7149009704589844,23,1,valid_scenario_sample,bootybay.map.scen,2,9.24264069
bootybay.map,512,0.7149009704589844,24,1,valid_scenario_sample,bootybay.map.scen,2,10.24264069
bootybay.map,512,0.7149009704589844,25,1,valid_scenario_sample,bootybay.map.scen,2,11.3137085
bootybay.map,512,0.7149009704589844,26,1,valid_scenario_sample,bootybay.map.scen,2,11.89949493
bootybay.map,512,0.7149009704589844,27,1,valid_scenario_sample,bootybay.map.scen,2,8.41421356
bootybay.map,512,0.7149009704589844,28,1,valid_scenario_sample,bootybay.map.scen,2,8.48528137
bootybay.map,512,0.7149009704589844,29,1,valid_scenario_sample,bootybay.map.scen,2,10.41421356
darkforest.map,512,0.6194496154785156,0,1,valid_scenario_sample,darkforest.map.scen,0,2.41421356
darkforest.map,512,0.6194496154785156,1,1,valid_scenario_sample,darkforest.map.scen,0,1.0
darkforest.map,512,0.6194496154785156,2,1,valid_scenario_sample,darkforest.map.scen,0,3.41421356
darkforest.map,512,0.6194496154785156,3,1,valid_scenario_sample,darkforest.map.scen,0,2.41421356
darkforest.map,512,0.6194496154785156,4,1,valid_scenario_sample,darkforest.map.scen,0,3.0
darkforest.map,512,0.6194496154785156,5,1,valid_scenario_sample,darkforest.map.scen,0,1.41421356
darkforest.map,512,0.6194496154785156,6,1,valid_scenario_sample,darkforest.map.scen,0,2.0
darkforest.map,512,0.6194496154785156,7,1,valid_scenario_sample,darkforest.map.scen,0,1.41421356
darkforest.map,512,0.6194496154785156,8,1,valid_scenario_sample,darkforest.map.scen,0,1.41421356
darkforest.map,512,0.6194496154785156,9,1,valid_scenario_sample,darkforest.map.scen,0,1.41421356
darkforest.map,512,0.6194496154785156,10,1,valid_scenario_sample,darkforest.map.scen,1,7.82842712
darkforest.map,512,0.6194496154785156,11,1,valid_scenario_sample,darkforest.map.scen,1,7.65685425
darkforest.map,512,0.6194496154785156,12,1,valid_scenario_sample,darkforest.map.scen,1,7.65685425
darkforest.map,512,0.6194496154785156,13,1,valid_scenario_sample,darkforest.map.scen,1,7.82842712
darkforest.map,512,0.6194496154785156,14,1,valid_scenario_sample,darkforest.map.scen,1,6.41421356
darkforest.map,512,0.6194496154785156,15,1,valid_scenario_sample,darkforest.map.scen,1,7.07106781
darkforest.map,512,0.6194496154785156,16,1,valid_scenario_sample,darkforest.map.scen,1,4.82842712
darkforest.map,512,0.6194496154785156,17,1,valid_scenario_sample,darkforest.map.scen,1,7.82842712
darkforest.map,512,0.6194496154785156,18,1,valid_scenario_sample,darkforest.map.scen,1,7.41421356
darkforest.map,512,0.6194496154785156,19,1,valid_scenario_sample,darkforest.map.scen,1,6.24264069
darkforest.map,512,0.6194496154785156,20,1,valid_scenario_sample,darkforest.map.scen,2,11.65685425
darkforest.map,512,0.6194496154785156,21,1,valid_scenario_sample,darkforest.map.scen,2,9.65685425
darkforest.map,512,0.6194496154785156,22,1,valid_scenario_sample,darkforest.map.scen,2,9.41421356
darkforest.map,512,0.6194496154785156,23,1,valid_scenario_sample,darkforest.map.scen,2,11.24264069
darkforest.map,512,0.6194496154785156,24,1,valid_scenario_sample,darkforest.map.scen,2,8.07106781
darkforest.map,512,0.6194496154785156,25,1,valid_scenario_sample,darkforest.map.scen,2,11.24264069
darkforest.map,512,0.6194496154785156,26,1,valid_scenario_sample,darkforest.map.scen,2,10.48528137
darkforest.map,512,0.6194496154785156,27,1,valid_scenario_sample,darkforest.map.scen,2,9.07106781
darkforest.map,512,0.6194496154785156,28,1,valid_scenario_sample,darkforest.map.scen,2,11.89949493
darkforest.map,512,0.6194496154785156,29,1,valid_scenario_sample,darkforest.map.scen,2,9.65685425
